,Accn,Super.Group,Organism_Taxonomic_ID,Organism.Name,SIN1,RICTOR,RAPTOR,TOR,LST8,Class.name,Phylum.name,Order.name,Family.name,Genus.name,Source,C.score,Frag.score,SIN1All,SIN1Domain,RICTORAll,RICTORDomain,RAPTORAll,RAPTORDomain,LST8All,LST8Domain,TORAll,TORDomain,M.Strategy
599,GCA_019321725.1,Streptophyta,586722,Paulownia fortunei,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Paulowniaceae,Paulownia,NCBI,97.5,1.7,NA,NA,NA,NA,1654.7,1654.3,490.1,489.9,1592.9,1592.7,Autotrophic
600,GCA_019426215.1,Streptophyta,168488,Buddleja alternifolia,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Scrophulariaceae,Buddleja,NCBI,93.3,3.1,NA,NA,NA,NA,1620.2,1619.7,496.1,495.9,2107.8,2107.5,Autotrophic
601,GCA_019455425.1,Streptophyta,47600,Gossypium anomalum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malvales,Malvaceae,Gossypium,NCBI,83,1.7,NA,NA,NA,NA,1608.4,1605.1,502,501.9,2186.5,2186.2,Autotrophic
602,GCA_019511825.2,Streptophyta,151328,Perilla frutescens var. frutescens,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Lamiaceae,Perilla,NCBI,85.9,2.2,NA,NA,NA,NA,1649,1648.6,492.6,492.4,1614.9,1614.6,Autotrophic
603,GCA_019722365.1,Streptophyta,34254,Lithospermum erythrorhizon,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Boraginales,Boraginaceae,Lithospermum,NCBI,78.6,10.2,NA,NA,NA,NA,1611.4,1611,485.6,485.4,2144.7,2144.4,Autotrophic
604,GCA_019776745.2,Streptophyta,29808,Taxus chinensis,NA,NA,H,H,H,Pinopsida,Streptophyta,Cupressales,Taxaceae,Taxus,NCBI,50.4,22.3,NA,NA,NA,NA,580.6,580.4,380.2,380,2030.5,2030.2,Autotrophic
605,GCA_019845555.1,Streptophyta,158543,Aristolochia fimbriata,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Piperales,Aristolochiaceae,Aristolochia,NCBI,96.4,1.4,NA,NA,NA,NA,1624.3,1623.9,463.5,463.3,2201.9,2201.6,Autotrophic
606,GCA_019925795.1,Streptophyta,161865,Dendrobium chrysotoxum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asparagales,Orchidaceae,Dendrobium,NCBI,77.3,5.5,NA,NA,NA,NA,1593.5,1593.2,487.3,487.1,2088.5,2088.2,Autotrophic
607,GCA_020169535.1,Streptophyta,4113,Solanum tuberosum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Solanales,Solanaceae,Solanum,NCBI,91.2,3.1,NA,NA,NA,NA,1654.3,1653.9,471.3,471.1,2204.1,2203.7,Autotrophic
608,GCA_020424065.1,Streptophyta,36596,Prunus armeniaca,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Rosales,Rosaceae,Prunus,NCBI,89.2,3.7,NA,NA,NA,NA,1681.6,1681.2,503.7,503.5,2205.3,2204.9,Autotrophic
609,GCA_020496765.1,Streptophyta,47602,Gossypium stocksii,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malvales,Malvaceae,Gossypium,NCBI,97.7,1.4,NA,NA,NA,NA,1659.1,1658.7,502,501.9,2206.6,2206.3,Autotrophic
610,GCA_020521535.1,Streptophyta,152421,Rubroshorea leprosula,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malvales,Dipterocarpaceae,Rubroshorea,NCBI,88.5,7.4,NA,NA,NA,NA,1626.3,1625.9,356.4,356.3,2200.1,2199.8,Autotrophic
611,GCA_020796205.1,Streptophyta,714518,Ziziphus jujuba var. spinosa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Rosales,Rhamnaceae,Ziziphus,NCBI,66.4,2.2,NA,NA,NA,NA,1646.8,1642.6,496.7,496.5,2125.1,2124.8,Autotrophic
612,GCA_020796215.1,Streptophyta,99658,Xanthoceras sorbifolium,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Sapindales,Sapindaceae,Xanthoceras,NCBI,89,3.4,NA,NA,NA,NA,1656.4,1656.1,428.9,428.6,1765.1,1764.8,Autotrophic
613,GCA_020875875.1,Streptophyta,55571,Dioscorea alata,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Dioscoreales,Dioscoreaceae,Dioscorea,NCBI,96.8,1.8,NA,NA,NA,NA,1634.9,1634.5,491.5,491.3,2142.9,2142.6,Autotrophic
614,GCA_020921065.1,Streptophyta,229202,Vaccinium darrowii,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Ericales,Ericaceae,Vaccinium,NCBI,92.4,1.7,NA,NA,NA,NA,1658.7,1658.3,489.4,489.1,2178.2,2177.9,Autotrophic
615,GCA_021442195.1,Streptophyta,53036,Sphagnum fallax,NA,NA,H,H,H,Sphagnopsida,Streptophyta,Sphagnales,Sphagnaceae,Sphagnum,NCBI,89.5,1.9,NA,NA,NA,NA,1524,1523.6,492.9,492.6,1904.3,1904,Autotrophic
616,GCA_021604985.1,Streptophyta,191504,Eleusine coracana subsp. coracana,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Poaceae,Eleusine,NCBI,69.8,16.5,NA,NA,NA,NA,1618.2,1617.8,496,495.8,1919.4,1919,Autotrophic
617,GCA_021904315.1,Streptophyta,128215,Sphagnum magellanicum,NA,NA,H,H,H,Sphagnopsida,Streptophyta,Sphagnales,Sphagnaceae,Sphagnum,NCBI,89,2.2,NA,NA,NA,NA,1525.2,1524.8,488.5,488.3,1895.9,1895.6,Autotrophic
618,GCA_022085475.1,Streptophyta,39905,Heliosperma pusillum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Caryophyllales,Caryophyllaceae,Heliosperma,NCBI,81.7,6.1,NA,NA,NA,NA,1541,1539.9,496.7,496.4,1966.8,1664.7,Autotrophic
619,GCA_022379115.2,Streptophyta,167791,Bauhinia variegata,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Bauhinia,NCBI,98.5,0.5,NA,NA,NA,NA,1655.8,1655.3,487.4,487.1,2201.5,2201.2,Autotrophic
620,GCA_022539455.1,Streptophyta,94219,Dendrobium nobile,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asparagales,Orchidaceae,Dendrobium,NCBI,93.4,2.9,NA,NA,NA,NA,1622.9,1622.6,485,484.9,3401.7,1931.3,Autotrophic
621,GCA_023344035.1,Streptophyta,120290,Psidium guajava,NA,NA,H,H,L,Magnoliopsida,Streptophyta,Myrtales,Myrtaceae,Psidium,NCBI,61.6,3,NA,NA,NA,NA,1618.6,1618.2,128.6,101.7,1667.9,1667.6,Autotrophic
622,GCA_023525715.1,Streptophyta,13427,Cichorium intybus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asterales,Asteraceae,Cichorium,NCBI,82.3,1.3,NA,NA,NA,NA,1662.2,1661.7,500.4,500.2,1634.4,1634.1,Autotrophic
623,GCA_023525745.1,Streptophyta,4217,Arctium lappa,NA,NA,H,H,M,Magnoliopsida,Streptophyta,Asterales,Asteraceae,Arctium,NCBI,86.9,1.4,NA,NA,NA,NA,1656.8,1656.4,205,204.7,2203.5,2203.2,Autotrophic
624,GCA_023525975.1,Streptophyta,185202,Smallanthus sonchifolius,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asterales,Asteraceae,Smallanthus,NCBI,97.9,1,NA,NA,NA,NA,1649.2,1648.8,500.1,499.9,2172.2,2171.9,Autotrophic
625,GCA_023529015.1,Streptophyta,74823,Papaver nudicaule,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Ranunculales,Papaveraceae,Papaver,NCBI,68.7,8.4,NA,NA,NA,NA,1414.7,905.6,367.5,367.2,1582.7,1582.4,Autotrophic
626,GCA_023529315.1,Streptophyta,215227,Papaver bracteatum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Ranunculales,Papaveraceae,Papaver,NCBI,95.6,2.1,NA,NA,NA,NA,1619.5,1619.1,493.2,493,2145.5,2145.2,Autotrophic
627,GCA_023531105.1,Streptophyta,357466,Papaver atlanticum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Ranunculales,Papaveraceae,Papaver,NCBI,95.9,2.1,NA,NA,NA,NA,1612.4,1612,458.3,458.1,2194.8,2194.5,Autotrophic
628,GCA_023531295.1,Streptophyta,357465,Papaver armeniacum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Ranunculales,Papaveraceae,Papaver,NCBI,95.2,2.5,NA,NA,NA,NA,1618.4,1618.1,493.2,493,1616.7,1616.4,Autotrophic
629,GCA_023531435.1,Streptophyta,74822,Papaver californicum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Ranunculales,Papaveraceae,Papaver,NCBI,94.3,2,NA,NA,NA,NA,1616.7,1616.3,491.6,491.4,1616,1615.7,Autotrophic
630,GCA_023547065.1,Streptophyta,320322,Musa troglodytarum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Zingiberales,Musaceae,Musa,NCBI,91.6,4.8,NA,NA,NA,NA,1622.6,1622.2,479.3,478.9,2038.1,2037.7,Autotrophic
631,GCA_023653495.1,Streptophyta,119954,Melastoma candidum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Myrtales,Melastomataceae,Melastoma,NCBI,95.8,1.1,NA,NA,NA,NA,1586.2,1585.8,488.7,488.6,2093.8,2093.5,Autotrophic
632,GCA_024323335.2,Streptophyta,3888,Pisum sativum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Pisum,NCBI,98.6,0.6,NA,NA,NA,NA,1628.5,1628,495.4,495.2,2119.2,2118.9,Autotrophic
633,GCA_024505715.1,Streptophyta,4058,Catharanthus roseus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Gentianales,Apocynaceae,Catharanthus,NCBI,92.3,4,NA,NA,NA,NA,1664.1,1663.7,494.9,494.7,2220.5,2220.2,Autotrophic
634,GCA_024733475.1,Streptophyta,1042139,Syzygium grande,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Myrtales,Myrtaceae,Syzygium,NCBI,91.1,4.5,NA,NA,NA,NA,1196.6,1196.2,419.4,419.1,2105,2104.7,Autotrophic
635,GCA_024762085.1,Streptophyta,4212,Ambrosia artemisiifolia,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asterales,Asteraceae,Ambrosia,NCBI,70,7.4,NA,NA,NA,NA,1638.4,1638,499.7,499.5,943.3,942.8,Autotrophic
636,GCA_025200525.1,Streptophyta,1840588,Camellia lanceoleosa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Ericales,Theaceae,Camellia,NCBI,93.9,3.3,NA,NA,NA,NA,1673,1672.6,497.5,497.2,2168.3,2168,Autotrophic
637,GCA_025413875.1,Streptophyta,49168,Rhododendron molle,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Ericales,Ericaceae,Rhododendron,NCBI,91.3,4.3,NA,NA,NA,NA,1656.7,1656.3,486.8,486.6,2159.7,2159.3,Autotrophic
638,GCA_025563575.1,Streptophyta,880440,Acacia pycnantha,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Acacia,NCBI,97,1.6,NA,NA,NA,NA,1619.4,1619,496.9,496.6,2178.4,2178.1,Autotrophic
639,GCA_025594385.1,Streptophyta,4023,Acer negundo,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Sapindales,Sapindaceae,Acer,NCBI,93.6,2.2,NA,NA,NA,NA,1663.6,1663.4,496.3,496,2197.5,2197.3,Autotrophic
640,GCA_026074375.1,Streptophyta,301880,Tanacetum coccineum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asterales,Asteraceae,Tanacetum,NCBI,92.7,5.1,NA,NA,NA,NA,1309,1308.6,498.2,497.9,1679.4,1679.1,Autotrophic
641,GCA_026225825.1,Streptophyta,434235,Pistacia integerrima,NA,NA,H,H,M,Magnoliopsida,Streptophyta,Sapindales,Anacardiaceae,Pistacia,NCBI,77.1,16.1,NA,NA,NA,NA,1192.4,1192.2,277.6,277.3,1706.6,1706.3,Autotrophic
642,GCA_026229545.1,Streptophyta,434234,Pistacia atlantica,NA,NA,NA,H,H,Magnoliopsida,Streptophyta,Sapindales,Anacardiaceae,Pistacia,NCBI,72.7,17.8,NA,NA,NA,NA,NA,NA,471.5,471.2,1570.4,1570.2,Autotrophic
643,GCA_026261945.1,Streptophyta,71354,Hirschfeldia incana,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Brassicales,Brassicaceae,Hirschfeldia,NCBI,96,0.4,NA,NA,NA,NA,1608.3,1607.9,486.5,486.4,2139.6,2139.3,Autotrophic
644,GCA_026573395.1,Streptophyta,158149,Paspalum vaginatum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Poaceae,Paspalum,NCBI,98.7,0.3,NA,NA,NA,NA,1609.4,1609,496.1,495.9,2039.2,2038.9,Autotrophic
645,GCA_026586065.1,Streptophyta,325984,Dioscorea zingiberensis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Dioscoreales,Dioscoreaceae,Dioscorea,NCBI,96.2,1.4,NA,NA,NA,NA,1636.5,1636.1,494.3,493.9,2088.8,2088.5,Autotrophic
646,GCA_026901365.1,Streptophyta,485725,Sesbania bispinosa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Sesbania,NCBI,71.2,7.1,NA,NA,NA,NA,893.1,584.2,502.6,502.4,1912.3,1839.9,Autotrophic
647,GCA_027562975.1,Streptophyta,2022672,Rhynchospora breviuscula,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Cyperaceae,Rhynchospora,NCBI,88.5,1.2,NA,NA,NA,NA,1558,1557.6,496.4,496.2,2047.8,2047.5,Autotrophic
648,GCA_027725995.1,Streptophyta,198213,Rhynchospora tenuis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Cyperaceae,Rhynchospora,NCBI,87.4,1.5,NA,NA,NA,NA,1562.3,1561.9,496.4,496.2,2050.1,2049.8,Autotrophic
649,GCA_027726005.1,Streptophyta,13579,Juncus effusus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Juncaceae,Juncus,NCBI,87.2,1.2,NA,NA,NA,NA,1556.7,1556.3,496.1,495.9,2049.5,2049.2,Autotrophic
650,GCA_027943385.1,Streptophyta,2019903,Closterium sp. NIES-68,NA,NA,H,H,H,Zygnemophyceae,Streptophyta,Desmidiales,Closteriaceae,Closterium,NCBI,53.2,5.9,NA,NA,NA,NA,1225.8,1087.9,470.3,470.1,1641.7,1201.2,Autotrophic
651,GCA_027943415.1,Streptophyta,2790670,Closterium sp. NIES-67,NA,NA,H,H,H,Zygnemophyceae,Streptophyta,Desmidiales,Closteriaceae,Closterium,NCBI,55.8,5.8,NA,NA,NA,NA,1410.7,1397.1,470.3,470.1,1778.9,1777.7,Autotrophic
652,GCA_028052125.1,Streptophyta,155640,Melia azedarach,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Sapindales,Meliaceae,Melia,NCBI,97.6,1.4,NA,NA,NA,NA,1670.5,1670.3,493.1,492.8,2219,2218.7,Autotrophic
653,GCA_028095005.1,Streptophyta,906938,Rhynchospora pubera,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Cyperaceae,Rhynchospora,NCBI,91.6,0.8,NA,NA,NA,NA,1562.1,1561.7,497.3,497,2050.6,2050.3,Autotrophic
654,GCA_028386065.3,Streptophyta,218843,Turnera subulata,NA,NA,H,H,M,Magnoliopsida,Streptophyta,Malpighiales,Passifloraceae,Turnera,NCBI,87.5,5.3,NA,NA,NA,NA,1498.8,1497.5,295.6,295.4,2186.8,2186.4,Autotrophic
655,GCA_028411795.1,Streptophyta,38846,Euphorbia peplus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malpighiales,Euphorbiaceae,Euphorbia,NCBI,98.8,0.5,NA,NA,NA,NA,1661.9,1661.4,487.5,487.4,2167.1,2166.9,Autotrophic
656,GCA_028583415.1,Streptophyta,273540,Protea cynaroides,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Proteales,Proteaceae,Protea,NCBI,97.9,1,NA,NA,NA,NA,1661.4,1661,499,498.8,2200.1,2199.8,Autotrophic
657,GCA_029204005.1,Streptophyta,889485,Salix udensis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malpighiales,Salicaceae,Salix,NCBI,77.8,11.8,NA,NA,NA,NA,1639,1638.6,501.7,501.4,1451.8,1451.5,Autotrophic
658,GCA_029204225.1,Streptophyta,34168,Diphasiastrum complanatum,NA,NA,H,H,H,Lycopodiopsida,Streptophyta,Lycopodiales,Lycopodiaceae,Diphasiastrum,NCBI,88.5,2.9,NA,NA,NA,NA,1563.1,1562.7,479.1,479,1980.2,1979.9,Autotrophic
659,GCA_029216955.1,Streptophyta,29817,Iris pallida,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asparagales,Iridaceae,Iris,NCBI,82.8,6.9,NA,NA,NA,NA,1614.8,1614.5,488.2,488,2041.5,2041.3,Autotrophic
660,GCA_029228465.1,Streptophyta,40686,Salix viminalis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malpighiales,Salicaceae,Salix,NCBI,87.8,7.2,NA,NA,NA,NA,1620.5,1620.2,500.9,500.6,2162.8,2162.5,Autotrophic
661,GCA_029228485.1,Streptophyta,444605,Populus alba x Populus x berolinensis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malpighiales,Salicaceae,Populus,NCBI,92.1,3.4,NA,NA,NA,NA,1633.3,1632.9,500.8,500.5,2149.1,2148.7,Autotrophic
662,GCA_029228495.1,Streptophyta,77065,Salix purpurea,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malpighiales,Salicaceae,Salix,NCBI,86.1,8.2,NA,NA,NA,NA,1466.1,1458.7,502.1,502,2182.6,2182.3,Autotrophic
663,GCA_029228605.1,Streptophyta,2511006,Salix koriyanagi,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malpighiales,Salicaceae,Salix,NCBI,78.1,10.7,NA,NA,NA,NA,1620.9,1620.4,501.7,501.4,2189,2188.6,Autotrophic
664,GCA_029379385.1,Streptophyta,32244,Quillaja saponaria,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Quillajaceae,Quillaja,NCBI,95.8,2.6,NA,NA,NA,NA,1643.5,1643.1,502.7,502.6,2179.8,2179.5,Autotrophic
665,GCA_029747015.1,Streptophyta,171969,Carnegiea gigantea,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Caryophyllales,Cactaceae,Carnegiea,NCBI,77.9,10.6,NA,NA,NA,NA,1556.8,901,479.6,479.3,2065.2,2064.8,Autotrophic
666,GCA_029783415.1,Streptophyta,402998,Anisodus acutangulus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Solanales,Solanaceae,Anisodus,NCBI,95.8,1,NA,NA,NA,NA,1651.7,1651.3,467.2,467.1,2225.8,2225.5,Autotrophic
667,GCA_029891385.1,Streptophyta,1862640,Erythroxylum novogranatense,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malpighiales,Erythroxylaceae,Erythroxylum,NCBI,97.5,1.5,NA,NA,NA,NA,1633.2,1632.8,498.1,498,2160.7,2160.4,Autotrophic
668,GCA_030169165.1,Streptophyta,347529,Centaurea solstitialis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asterales,Asteraceae,Centaurea,NCBI,74.5,3.7,NA,NA,NA,NA,1616.6,1616.1,497.5,497.3,1118.1,1035.7,Autotrophic
669,GCA_030254885.1,Streptophyta,103349,Vitis rotundifolia,NA,NA,M,H,H,Magnoliopsida,Streptophyta,Vitales,Vitaceae,Vitis,NCBI,82.8,3.4,NA,NA,NA,NA,170.8,170.4,494.2,493.9,1725.4,1725.1,Autotrophic
670,GCA_030270665.1,Streptophyta,183268,Hibiscus trionum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Malvales,Malvaceae,Hibiscus,NCBI,98.8,0.6,NA,NA,NA,NA,1661.3,1660.9,500.7,500.6,2213.5,2213.2,Autotrophic
671,GCA_030272615.1,Streptophyta,3369,Cryptomeria japonica,NA,NA,H,H,H,Pinopsida,Streptophyta,Cupressales,Cupressaceae,Cryptomeria,NCBI,91.3,2.6,NA,NA,NA,NA,1614.6,1614.1,503.2,502.9,2055.7,2055.4,Autotrophic
672,GCA_030408175.1,Streptophyta,3899,Trifolium repens,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Trifolium,NCBI,99.5,0.2,NA,NA,NA,NA,1624.1,1623.7,500,499.8,2124.8,2124.5,Autotrophic
673,GCA_030490815.1,Streptophyta,4024,Acer saccharum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Sapindales,Sapindaceae,Acer,NCBI,92.9,3.5,NA,NA,NA,NA,1664.4,1664.1,494.3,493.9,2205.8,2205.5,Autotrophic
674,GCA_030737835.1,Streptophyta,55184,Acorus gramineus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Acorales,Acoraceae,Acorus,NCBI,86.8,6.6,NA,NA,NA,NA,1636.9,1636.5,497.4,497.2,1921.8,1921.5,Autotrophic
675,GCA_030737845.1,Streptophyta,4465,Acorus calamus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Acorales,Acoraceae,Acorus,NCBI,89.5,5.7,NA,NA,NA,NA,1645.9,1645.5,495.7,495.5,2141.6,2141.3,Autotrophic
676,GCA_030848705.1,Streptophyta,360622,Heracleum sosnowskyi,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Apiales,Apiaceae,Heracleum,NCBI,96.8,1.1,NA,NA,NA,NA,1636.2,1635.9,499,498.8,2199.8,2199.5,Autotrophic
677,GCA_030867185.1,Streptophyta,13708,Tagetes erecta,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Asterales,Asteraceae,Tagetes,NCBI,87.2,0.7,NA,NA,NA,NA,1656.7,1656.2,497.6,497.2,2175.7,2175.4,Autotrophic
678,GCA_030979885.1,Streptophyta,4521,Lolium multiflorum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Poaceae,Lolium,NCBI,83.2,2,NA,NA,NA,NA,1609,1608.6,494,493.7,1488.2,1487.9,Autotrophic
679,GCA_031230405.1,Streptophyta,315347,Solanum verrucosum,NA,NA,H,H,M,Magnoliopsida,Streptophyta,Solanales,Solanaceae,Solanum,NCBI,86.6,9.6,NA,NA,NA,NA,1287.3,1283.5,220,219.8,2209.3,2209,Autotrophic
680,GCA_032871835.1,Streptophyta,168575,Dipteronia dyeriana,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Sapindales,Sapindaceae,Dipteronia,NCBI,97.1,1.5,NA,NA,NA,NA,1652.1,1651.8,493.7,493.5,2205.2,2205,Autotrophic
681,GCA_033065855.1,Streptophyta,112253,Escallonia rubra,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Escalloniales,Escalloniaceae,Escallonia,NCBI,87.5,8.5,NA,NA,NA,NA,3178.8,1598.3,478.3,475,1661,1660.7,Autotrophic
682,GCA_033070095.1,Streptophyta,1293975,Escallonia herrerae,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Escalloniales,Escalloniaceae,Escallonia,NCBI,89.5,5.6,NA,NA,NA,NA,3179.6,1600,495.7,495.5,1211.1,1210.9,Autotrophic
683,GCA_033220585.1,Streptophyta,43782,Dipteronia sinensis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Sapindales,Sapindaceae,Dipteronia,NCBI,91.2,5.2,NA,NA,NA,NA,1661.8,1661.5,484.1,483.8,2182.4,2181.9,Autotrophic
684,GCA_033239525.1,Streptophyta,150966,Nepenthes gracilis,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Caryophyllales,Nepenthaceae,Nepenthes,NCBI,94.4,2.7,NA,NA,NA,NA,1617.3,1616.9,486.3,486.1,2145.2,2144.8,Autotrophic
685,GCA_033242285.1,Streptophyta,3494,Ficus carica,NA,NA,H,H,L,Magnoliopsida,Streptophyta,Rosales,Moraceae,Ficus,NCBI,90,6.9,NA,NA,NA,NA,1122.9,1122.6,262.7,148.3,2155.9,2155.6,Autotrophic
686,GCA_034222035.1,Streptophyta,499986,Acacia crassicarpa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Acacia,NCBI,98.3,0.6,NA,NA,NA,NA,1612,1611.6,496.5,496.3,2190,2189.6,Autotrophic
687,GCA_034359265.1,Streptophyta,4628,Canna indica,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Zingiberales,Cannaceae,Canna,NCBI,93.6,3.4,NA,NA,NA,NA,1600.2,1599.7,492.4,492.3,2079.1,2078.9,Autotrophic
688,GCA_034509725.1,Streptophyta,2727404,Sesamum angolense,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Pedaliaceae,Sesamum,NCBI,73.2,13.6,NA,NA,NA,NA,1634.6,1634.2,386.8,386,1880.4,1879.9,Autotrophic
689,GCA_034509735.1,Streptophyta,300844,Sesamum alatum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Pedaliaceae,Sesamum,NCBI,93.5,1.9,NA,NA,NA,NA,1667.3,1666.9,498.6,498.3,2191.5,2191.2,Autotrophic
690,GCA_034509755.1,Streptophyta,243964,Anisodus tanguticus,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Solanales,Solanaceae,Anisodus,NCBI,98.8,0.6,NA,NA,NA,NA,1651.8,1651.3,483.6,483.4,1570.8,1570.5,Autotrophic
691,GCA_034814905.1,Streptophyta,160366,Penstemon davidsonii,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Lamiales,Plantaginaceae,Penstemon,NCBI,49.9,3.3,NA,NA,NA,NA,1601.6,1601.2,494.4,494.3,2038.8,2038.4,Autotrophic
692,GCA_035136125.1,Streptophyta,3512,Quercus rubra,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fagales,Fagaceae,Quercus,NCBI,98.1,0.9,NA,NA,NA,NA,1659.4,1659,498.1,497.8,2186.2,2185.9,Autotrophic
693,GCA_035578085.1,Streptophyta,50273,Solanum pinnatisectum,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Solanales,Solanaceae,Solanum,NCBI,97.8,0.6,NA,NA,NA,NA,1652,1651.6,487,486.8,2222.1,2221.8,Autotrophic
694,GCA_035582445.1,Streptophyta,236973,Trapa incisa,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Myrtales,Lythraceae,Trapa,NCBI,94.6,2.1,NA,NA,NA,NA,1592.5,1592.1,491.9,491.6,2074,2073.7,Autotrophic
695,GCA_035582545.1,Streptophyta,22666,Trapa natans,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Myrtales,Lythraceae,Trapa,NCBI,92.8,4.1,NA,NA,NA,NA,1597.2,1596.8,498.4,498.1,2057.8,2057.3,Autotrophic
696,GCA_036250425.1,Streptophyta,79078,Stylosanthes scabra,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Fabales,Fabaceae,Stylosanthes,NCBI,94.1,3.8,NA,NA,NA,NA,1454.9,1453.7,495.7,495.6,1305,1304.8,Autotrophic
697,GCA_036689595.1,Streptophyta,547442,Paspalum notatum var. saurae,NA,NA,H,H,H,Magnoliopsida,Streptophyta,Poales,Poaceae,Paspalum,NCBI,91.9,2.4,NA,NA,NA,NA,1611.4,1611,496.4,496.1,2039.1,2038.8,Autotrophic
