"","hit_id","query_id","hit_eval","hit_bitscore","hit_description","accn","Taxid","Species.name","Phylum.name","Group.name","Kingdom.name","Super.Group","M.Strategy","TORC2_Presence"
"1906","CAD8197565.1","Mass_AKT_Aligned",4.3e-61,215.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1907","CAD8181669.1","Mass_AKT_Aligned",7.6e-61,215.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1908","CAD8178540.1","Mass_AKT_Aligned",2.1e-60,213.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1909","CAD8195243.1","Mass_AKT_Aligned",3.4e-60,212.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1910","CAD8172115.1","Mass_AKT_Aligned",1.1e-58,207.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1911","CAD8132877.1","Mass_AKT_Aligned",7.7e-58,205.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1912","CAD8147307.1","Mass_AKT_Aligned",2.5e-57,203.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1913","CAD8174642.1","Mass_AKT_Aligned",1.8e-55,197.3,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1914","CAD8166179.1","Mass_AKT_Aligned",3.7e-54,192.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1915","CAD8206083.1","Mass_AKT_Aligned",2e-53,190.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1916","CAD8192190.1","Mass_AKT_Aligned",9.5e-53,188.2,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1917","CAD8146073.1","Mass_AKT_Aligned",1.5e-52,187.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1918","CAD8167108.1","Mass_AKT_Aligned",1.2e-51,184.5,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1919","CAD8207312.1","Mass_AKT_Aligned",7e-51,182,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1920","CAD8194420.1","Mass_AKT_Aligned",1.4e-50,181,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1921","CAD8152829.1","Mass_AKT_Aligned",4e-50,179.5,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1922","CAD8147615.1","Mass_AKT_Aligned",4.6e-50,179.3,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1923","CAD8176403.1","Mass_AKT_Aligned",3e-49,176.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1924","CAD8153654.1","Mass_AKT_Aligned",7.2e-49,175.3,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1925","CAD8161175.1","Mass_AKT_Aligned",8.4e-49,175.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1926","CAD8135939.1","Mass_AKT_Aligned",1.5e-47,170.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1927","CAD8205542.1","Mass_AKT_Aligned",1.7e-47,170.7,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1928","CAD8143134.1","Mass_AKT_Aligned",2e-47,170.5,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1929","CAD8184579.1","Mass_AKT_Aligned",2e-46,167.2,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1930","CAD8139887.1","Mass_AKT_Aligned",2.7e-46,166.8,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1931","CAD8214977.1","Mass_AKT_Aligned",3.4e-46,166.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1932","CAD8202430.1","Mass_AKT_Aligned",3.5e-46,166.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1933","CAD8196387.1","Mass_AKT_Aligned",4e-46,166.2,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1934","CAD8195867.1","Mass_AKT_Aligned",2.8e-45,163.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1935","CAD8177990.1","Mass_AKT_Aligned",4.9e-45,162.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1936","CAD8198577.1","Mass_AKT_Aligned",8.9e-45,161.7,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1937","CAD8173792.1","Mass_AKT_Aligned",4.7e-43,156,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1938","CAD8173722.1","Mass_AKT_Aligned",5.3e-43,155.8,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1939","CAD8149198.1","Mass_AKT_Aligned",2.4e-42,153.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1940","CAD8206871.1","Mass_AKT_Aligned",5.1e-42,152.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1941","CAD8192876.1","Mass_AKT_Aligned",6.7e-42,152.2,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1942","CAD8195624.1","Mass_AKT_Aligned",4e-41,149.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1943","CAD8203739.1","Mass_AKT_Aligned",1.4e-40,147.8,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1944","CAD8212903.1","Mass_AKT_Aligned",4e-40,146.3,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1945","CAD8192875.1","Mass_AKT_Aligned",2.7e-39,143.5,"unnamed protein product, partial [Parame","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1946","CAD8191321.1","Mass_AKT_Aligned",1.6e-38,140.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1947","CAD8148722.1","Mass_AKT_Aligned",6.4e-38,138.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1948","CAD8201872.1","Mass_AKT_Aligned",1.6e-37,137.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1949","CAD8178759.1","Mass_AKT_Aligned",3.9e-37,136.3,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1950","CAD8139416.1","Mass_AKT_Aligned",5.3e-37,135.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1951","CAD8190693.1","Mass_AKT_Aligned",2.1e-36,133.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1952","CAD8206721.1","Mass_AKT_Aligned",4.7e-36,132.7,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1953","CAD8209456.1","Mass_AKT_Aligned",5.4e-36,132.5,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1954","CAD8209954.1","Mass_AKT_Aligned",1.2e-35,131.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1955","CAD8171299.1","Mass_AKT_Aligned",1.5e-35,131.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1956","CAD8133357.1","Mass_AKT_Aligned",2.3e-35,130.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1957","CAD8168046.1","Mass_AKT_Aligned",7.3e-35,128.8,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1958","CAD8207824.1","Mass_AKT_Aligned",1.7e-34,127.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1959","CAD8148846.1","Mass_AKT_Aligned",2.2e-34,127.2,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1960","CAD8173562.1","Mass_AKT_Aligned",2.8e-34,126.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1961","CAD8165113.1","Mass_AKT_Aligned",5.9e-34,125.8,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1962","CAD8163008.1","Mass_AKT_Aligned",6.4e-34,125.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1963","CAD8136549.1","Mass_AKT_Aligned",7.3e-34,125.5,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1964","CAD8178112.1","Mass_AKT_Aligned",1.9e-33,124.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1965","CAD8159734.1","Mass_AKT_Aligned",1.4e-32,121.2,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1966","CAD8131941.1","Mass_AKT_Aligned",6e-32,119.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1967","CAD8205925.1","Mass_AKT_Aligned",8.8e-32,118.5,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1968","CAD8210759.1","Mass_AKT_Aligned",1e-31,118.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1969","CAD8138223.1","Mass_AKT_Aligned",1.8e-31,117.5,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1970","CAD8192478.1","Mass_AKT_Aligned",2.3e-31,117.2,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1971","CAD8142166.1","Mass_AKT_Aligned",6.4e-31,115.7,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1972","CAD8147723.1","Mass_AKT_Aligned",6.6e-31,115.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1973","CAD8203541.1","Mass_AKT_Aligned",8e-31,115.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1974","CAD8140399.1","Mass_AKT_Aligned",1.6e-30,114.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1975","CAD8143617.1","Mass_AKT_Aligned",2.9e-30,113.5,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1976","CAD8210084.1","Mass_AKT_Aligned",4.9e-30,112.7,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1977","CAD8181455.1","Mass_AKT_Aligned",9.8e-30,111.7,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1978","CAD8165014.1","Mass_AKT_Aligned",1.9e-29,110.8,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1979","CAD8184808.1","Mass_AKT_Aligned",3.5e-29,109.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1980","CAD8200249.1","Mass_AKT_Aligned",4.5e-29,109.6,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1981","CAD8197449.1","Mass_AKT_Aligned",5.6e-29,109.2,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1982","CAD8201647.1","Mass_AKT_Aligned",6.2e-29,109.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1983","CAD8133575.1","Mass_AKT_Aligned",1.3e-28,108,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1984","CAD8132805.1","Mass_AKT_Aligned",2.5e-28,107.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1985","CAD8155839.1","Mass_AKT_Aligned",3.3e-28,106.7,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1986","CAD8205361.1","Mass_AKT_Aligned",4.8e-28,106.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1987","CAD8172718.1","Mass_AKT_Aligned",8.7e-28,105.3,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1988","CAD8134349.1","Mass_AKT_Aligned",1.9e-27,104.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1989","CAD8160843.1","Mass_AKT_Aligned",3e-27,103.5,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1990","CAD8136863.1","Mass_AKT_Aligned",3.4e-27,103.3,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1991","CAD8156513.1","Mass_AKT_Aligned",5.1e-27,102.7,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1992","CAD8147215.1","Mass_AKT_Aligned",8.9e-27,101.9,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1993","CAD8138971.1","Mass_AKT_Aligned",1.2e-26,101.5,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1994","CAD8153715.1","Mass_AKT_Aligned",1.4e-26,101.2,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1995","CAD8137233.1","Mass_AKT_Aligned",1.1e-25,98.3,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1996","CAD8148311.1","Mass_AKT_Aligned",1.2e-25,98.1,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
"1997","CAD8165473.1","Mass_AKT_Aligned",2e-25,97.4,"unnamed protein product [Paramecium octa","GCA_905182995.1",43137,"Paramecium octaurelia","Ciliophora","ciliates",NA,"Alveolata","Heterotroph","TORC2 Expected"
