"accn","bitscore","evalue","gapopen","hit_description","length","mismatch","name","pident","qend","qseqid","qstart","selected","send","shared name","Species name","sstart","Super.Group","Taxid","TORC2_Presence"
"GCA_964200425.2","186","9.629999999999999E-54","6","unnamed protein product [Chrysoparadoxa","269","154","CAM9816494.1","36.8","456","UIZ29425.1","194","true","293","CAM9816494.1","NA","35","NA",,"NA"
"GCA_964200085.2","334","4.11E-108","2","unnamed protein product [Ectocarpus sp.","335","169","CAM9194500.1","48.4","650","KAL0045409.1","316","true","446","CAM9194500.1","NA","116","NA",,"NA"
"GCA_964200185.2","339","1.98E-111","2","unnamed protein product [Choristocarpus","317","150","CAM9381802.1","51.4","656","KAL0045409.1","340","true","351","CAM9381802.1","NA","39","NA",,"NA"
"GCA_016864835.1","1511","0.0","1","cGMP-dependent protein kinase 2 [Phytoph","814","49","KAG3041062.1","93.5","843","RLN82117.1","30","true","810","KAG3041062.1","Phytophthora cactorum","1","Stramenopiles","29920","TORC2 Expected"
"GCA_016864795.1","1353","0.0","5","cGMP-dependent protein kinase 2 [Phytoph","823","115","KAG3016499.1","83.8","818","TMW63628.1","1","true","810","KAG3016499.1","Phytophthora cactorum","1","Stramenopiles","29920","TORC2 Expected"
"GCA_016864815.1","1353","0.0","5","cGMP-dependent protein kinase 2 [Phytoph","823","115","KAG3000198.1","83.8","818","TMW63628.1","1","true","810","KAG3000198.1","Phytophthora cactorum","1","Stramenopiles","29920","TORC2 Expected"
"GCA_016864715.1","1353","0.0","5","cGMP-dependent protein kinase 2 [Phytoph","823","115","KAG2954133.1","83.8","818","TMW63628.1","1","true","810","KAG2954133.1","Phytophthora cactorum","1","Stramenopiles","29920","TORC2 Expected"
"GCA_016864735.1","1353","0.0","5","cGMP-dependent protein kinase 2 [Phytoph","823","115","KAG2941290.1","83.8","818","TMW63628.1","1","true","810","KAG2941290.1","Phytophthora cactorum","1","Stramenopiles","29920","TORC2 Expected"
"GCA_016864755.1","1545","0.0","1","cGMP-dependent protein kinase 2 [Phytoph","813","28","KAG2932849.1","96.2","813","XP_009519521.1","1","true","810","KAG2932849.1","Phytophthora cactorum","1","Stramenopiles","29920","TORC2 Expected"
"GCA_001482985.1","1354","0.0","5","Bifunctional folD protein [Phytophthora ni","824","115","KUF97424.1","83.6","818","TMW63628.1","1","true","810","KUF97424.1","Phytophthora nicotianae","1","Stramenopiles","4792","TORC2 Expected"
"GCA_001483015.1","1354","0.0","5","cGMP-dependent protein kinase 2 [Phytophth","824","115","KUF76508.1","83.6","818","TMW63628.1","1","true","810","KUF76508.1","Phytophthora nicotianae","1","Stramenopiles","4792","TORC2 Expected"
"GCA_017506865.1","1424","0.0","0","putative cGMP-dependent protein kinase [","708","0","KAG5187649.1","100.0","708","KAG5187649.1","1","true","708","KAG5187649.1","Tribonema minus","1","Stramenopiles","303371","TORC2 Expected"
"GCA_964200345.2","929","0.0","3","unnamed protein product, partial [Ascoph","739","230","CAN0206792.1","63.9","708","KAG5187649.1","2","true","782","CAN0206792.1","NA","49","NA",,"NA"
"GCA_017506865.1","659","5.029999999999999E-229","9","putative cGMP-dependent protein kinase [","767","387","KAG5180035.1","45.9","761","KAK7247705.1","12","true","757","KAG5180035.1","Tribonema minus","2","Stramenopiles","303371","TORC2 Expected"
"GCA_964200295.2","932","0.0","3","unnamed protein product [Pylaiella litto","745","231","CAM9656305.1","63.2","708","KAG5187649.1","2","true","811","CAM9656305.1","NA","72","NA",,"NA"
"GCA_964200205.2","457","4.98E-154","7","unnamed protein product, partial [Ectoca","530","237","CAM9100090.1","47.5","500","KAH8056023.1","1","true","762","CAM9100090.1","NA","244","NA",,"NA"
"GCA_030052815.1","683","4.1999999999999984E-247","2","hypothetical protein P3X46_005170 [Hevea","485","133","KAJ9185548.1","70.7","484","XAR68700.1","1","true","477","KAJ9185548.1","Hevea brasiliensis","1","Streptophyta","3981","No TORC2"
"GCA_015143295.1","692","6.589999999999999E-252","5","hypothetical protein HHK36_015234 [Tetra","459","86","KAF8399369.1","78.2","456","XAR50116.1","1","true","448","KAF8399369.1","Tetracentron sinense","1","Streptophyta","13715","No TORC2"
"GCA_018689175.1","712","1.3999999999999999E-258","7","hypothetical protein I3843_11G033800 [Ca","510","87","KAG7954712.1","74.5","503","KAL4633901.1","1","true","474","KAG7954712.1","Carya illinoinensis","1","Streptophyta","32201","No TORC2"
"GCA_018688675.1","712","1.3999999999999999E-258","7","hypothetical protein I3842_11G034000 [Ca","510","87","KAG6686704.1","74.5","503","KAL4633901.1","1","true","474","KAG6686704.1","Carya illinoinensis","1","Streptophyta","32201","No TORC2"
"GCA_016808215.1","657","1.24E-236","6","hypothetical protein I3760_11G033800 [Ca","460","97","KAG2679072.1","73.7","516","PON86107.1","59","true","477","KAG2679072.1","Carya illinoinensis","40","Streptophyta","32201","No TORC2"
"GCA_001879085.1","785","3.39E-288","5","serinethreonine-protein kinase atpk2/atpk1","470","47","OIT35384.1","86.0","468","WMV35381.1","1","true","453","OIT35384.1","Nicotiana attenuata","1","Streptophyta","49451","No TORC2"
"GCA_965206585.1","887","0.0","0","unnamed protein product [Rhodiola kirilo","472","24","CAM8916058.1","94.9","472","CAM8919210.1","1","true","472","CAM8916058.1","Rhodiola kirilowii","1","NA","203008","NA"
"GCA_965206585.1","944","0.0","0","unnamed protein product [Rhodiola kirilo","472","0","CAM8919210.1","100.0","472","CAM8919210.1","1","true","472","CAM8919210.1","Rhodiola kirilowii","1","NA","203008","NA"
"GCA_965206585.1","872","0.0","1","unnamed protein product [Rhodiola kirilo","472","25","CAM8912681.1","94.1","472","CAM8919210.1","1","true","469","CAM8912681.1","Rhodiola kirilowii","1","NA","203008","NA"
"GCA_018688675.1","700","7.46E-254","7","hypothetical protein I3842_09G225900 [Ca","490","126","KAG6697924.1","72.9","486","XXG76909.1","1","true","487","KAG6697924.1","Carya illinoinensis","1","Streptophyta","32201","No TORC2"
"GCA_965206585.1","967","0.0","0","unnamed protein product [Rhodiola kirilo","485","0","CAM8958225.1","100.0","485","CAM8958225.1","1","true","485","CAM8958225.1","Rhodiola kirilowii","1","NA","203008","NA"
"GCA_965206585.1","967","0.0","0","unnamed protein product [Rhodiola kirilo","485","0","CAM8952487.1","100.0","485","CAM8958225.1","1","true","485","CAM8952487.1","Rhodiola kirilowii","1","NA","203008","NA"
"GCA_965206585.1","951","0.0","0","unnamed protein product [Rhodiola kirilo","485","9","CAM8949207.1","98.1","485","CAM8958225.1","1","true","485","CAM8949207.1","Rhodiola kirilowii","1","NA","203008","NA"
"GCA_965206585.1","904","0.0","1","unnamed protein product [Rhodiola kirilo","484","29","CAM8955236.1","93.8","484","CAM8958225.1","1","true","483","CAM8955236.1","Rhodiola kirilowii","1","NA","203008","NA"
"GCA_965206585.1","820","2.94E-301","1","unnamed protein product [Rhodiola kirilo","479","67","CAM8920165.1","85.8","485","CAM8958225.1","7","true","484","CAM8920165.1","Rhodiola kirilowii","7","NA","203008","NA"
"GCA_965206585.1","820","2.94E-301","1","unnamed protein product [Rhodiola kirilo","479","67","CAM8916995.1","85.8","485","CAM8958225.1","7","true","484","CAM8916995.1","Rhodiola kirilowii","7","NA","203008","NA"
"GCA_965206585.1","820","2.94E-301","1","unnamed protein product [Rhodiola kirilo","479","67","CAM8913751.1","85.8","485","CAM8958225.1","7","true","484","CAM8913751.1","Rhodiola kirilowii","7","NA","203008","NA"
"GCA_965206585.1","820","2.94E-301","1","unnamed protein product [Rhodiola kirilo","479","67","CAM8910528.1","85.8","485","CAM8958225.1","7","true","484","CAM8910528.1","Rhodiola kirilowii","7","NA","203008","NA"
"GCA_038485115.1","676","8.680000000000001E-245","4","hypothetical protein V6N12_066102 [Hibis","473","96","KAK8495542.1","72.9","447","OAY38298.1","4","true","481","KAK8495542.1","Hibiscus sabdariffa","12","Streptophyta","183260","No TORC2"
"GCA_013467465.1","946","0.0","1","hypothetical protein Gotri_006470 [Gossy","483","4","MBA0778622.1","98.6","483","TYI78602.1","1","true","480","MBA0778622.1","Gossypium trilobum","1","Streptophyta","34281","No TORC2"
"GCA_051046955.1","888","0.0","1","hypothetical protein CRYUN_Cryun09bG012710","486","40","XWS56919.1","91.6","486","XWS74473.1","1","true","485","XWS56919.1","NA","1","NA",,"NA"
"GCA_047302245.1","839","6.77E-305","0","hypothetical protein GQ457_05G033510 [Hi","472","51","KAL4366750.1","89.2","473","XWS65629.1","2","true","486","KAL4366750.1","Hibiscus cannabinus","15","NA","229543","NA"
"GCA_965206585.1","1927","0.0","0","unnamed protein product [Rhodiola kirilo","965","0","CAM8897864.1","100.0","965","CAM8897864.1","1","true","965","CAM8897864.1","Rhodiola kirilowii","1","NA","203008","NA"
"GCA_965206585.1","1750","0.0","2","unnamed protein product [Rhodiola kirilo","908","1","CAM8897863.1","97.6","887","CAM8897864.1","1","true","908","CAM8897863.1","Rhodiola kirilowii","1","NA","203008","NA"
"GCA_965206585.1","844","1.76E-303","1","unnamed protein product [Rhodiola kirilo","443","12","CAM8892214.1","96.6","887","CAM8897864.1","448","true","443","CAM8892214.1","Rhodiola kirilowii","1","NA","203008","NA"
"GCA_000785735.3","1268","0.0","0","hypothetical protein JM16_000546 [Phytop","636","0","KAG2532127.1","100.0","762","RLN85444.1","127","true","636","KAG2532127.1","Phytophthora kernoviae","1","Stramenopiles","325452","TORC2 Expected"
"GCA_000333075.3","1268","0.0","0","hypothetical protein G195_001497 [Phytop","636","0","KAF4325076.1","100.0","762","RLN85444.1","127","true","636","KAF4325076.1","Phytophthora kernoviae","1","Stramenopiles","1284355","TORC2 Expected"
"GCA_020800235.2","1265","0.0","4","hypothetical protein KRP22_008291 [Phyto","763","94","KAL4173136.1","86.1","753","XP_009525671.1","1","true","761","KAL4173136.1","Phytophthora ramorum","1","Stramenopiles","164328","TORC2 Expected"
"GCA_020800215.1","1265","0.0","4","cGMP-dependent protein kinase 1 [Phytoph","763","94","KAH7482407.1","86.1","753","XP_009525671.1","1","true","761","KAH7482407.1","Phytophthora ramorum","1","Stramenopiles","164328","TORC2 Expected"
"GCA_016618375.1","1250","0.0","5","hypothetical protein DVH05_011698 [Phyto","762","104","KAG1700811.1","84.8","753","XP_009525671.1","1","true","759","KAG1700811.1","Phytophthora capsici","1","Stramenopiles","4784","TORC2 Expected"
"GCA_046861995.1","1268","0.0","4","hypothetical protein PRNP1_006590 [Phyto","763","93","KAL4157573.1","86.2","753","XP_009525671.1","1","true","761","KAL4157573.1","Phytophthora ramorum","1","Stramenopiles","164328","TORC2 Expected"
"GCA_046861845.1","1268","0.0","4","hypothetical protein PRIC1_006793 [Phyto","763","93","KAL4103056.1","86.2","753","XP_009525671.1","1","true","761","KAL4103056.1","Phytophthora ramorum","1","Stramenopiles","164328","TORC2 Expected"
"GCA_046127205.1","1255","0.0","3","hypothetical protein V7S43_014811 [Phyto","760","108","KAL3660282.1","84.7","753","XP_009525671.1","1","true","759","KAL3660282.1","Phytophthora oleae","1","NA","2107226","NA"
"GCA_000367145.1","935","0.0","11","AGC protein kinase [Phytophthora nicotiana","773","208","ETP34612.1","65.7","727","TMW58496.1","1","true","762","ETP34612.1","Phytophthora nicotianae","1","Stramenopiles","1317064","TORC2 Expected"
"GCA_000365545.1","935","0.0","11","AGC protein kinase [Phytophthora nicotiana","773","208","ETP06535.1","65.7","727","TMW58496.1","1","true","762","ETP06535.1","Phytophthora nicotianae","1","Stramenopiles","1317063","TORC2 Expected"
"GCA_002215365.1","1238","0.0","6","AGC protein kinase [Phytophthora megakarya","764","107","OWZ16499.1","83.2","753","XP_009525671.1","1","true","754","OWZ16499.1","Phytophthora megakarya","1","Stramenopiles","4795","No TORC2"
"GCA_012552325.1","936","0.0","14","Protein kinase domain [Phytophthora infe","780","201","KAF4150204.1","65.6","727","TMW58496.1","1","true","766","KAF4150204.1","Phytophthora infestans","1","Stramenopiles","4787","TORC2 Expected"
"GCA_012295175.1","936","0.0","14","Protein kinase domain [Phytophthora infe","780","201","KAF4037938.1","65.6","727","TMW58496.1","1","true","766","KAF4037938.1","Phytophthora infestans","1","Stramenopiles","4787","TORC2 Expected"
"GCA_000142945.1","936","0.0","14","cGMP-dependent protein kinase, putative [P","780","201","EEY60590.1","65.6","727","TMW58496.1","1","true","766","EEY60590.1","Phytophthora infestans","1","Stramenopiles","403677","TORC2 Expected"
"GCA_043381455.1","1838","0.0","6","hypothetical protein R1flu_018424 [Ricci","1140","163","KAL2650296.1","84.5","1134","KAL3701970.1","1","true","1179","KAL2650296.1","Riccia fluitans","48","Streptophyta","41844","No TORC2"
"GCA_046195345.1","2167","0.0","0","hypothetical protein R1sor_019992 [Ricci","1134","0","KAL3701970.1","100.0","1134","KAL3701970.1","1","true","1134","KAL3701970.1","Riccia sorocarpa","1","NA","122646","NA"
"GCA_965153455.1","672","4.659999999999999E-229","16","unnamed protein product [Sphagnum compac","1127","289","CAM6033260.1","39.9","1134","KAL3701970.1","12","true","767","CAM6033260.1","Sphagnum compactum","25","NA","128190","NA"
"GCA_000005505.4","820","1.63E-301","0","hypothetical protein BRADI_1g17630v3 [Brac","458","53","KQK14618.1","88.4","485","XBI98970.1","28","true","458","KQK14618.1","Brachypodium distachyon","1","Streptophyta","15368","No TORC2"
"GCA_000005505.4","820","1.63E-301","0","hypothetical protein BRADI_1g17630v3 [Brac","458","53","KQK14617.1","88.4","485","XBI98970.1","28","true","458","KQK14617.1","Brachypodium distachyon","1","Streptophyta","15368","No TORC2"
"GCA_000005505.4","850","2.95E-305","0","hypothetical protein BRADI_1g17630v3 [Brac","485","63","KQK14620.1","87.0","485","XBI98970.1","1","true","485","KQK14620.1","Brachypodium distachyon","1","Streptophyta","15368","No TORC2"
"GCA_000005505.4","850","2.95E-305","0","hypothetical protein BRADI_1g17630v3 [Brac","485","63","KQK14619.1","87.0","485","XBI98970.1","1","true","485","KQK14619.1","Brachypodium distachyon","1","Streptophyta","15368","No TORC2"
"GCA_900231445.1","959","0.0","1","unnamed protein product [Triticum turgidum","486","0","VAH26402.1","99.6","486","XBI98970.1","1","true","484","VAH26402.1","Triticum turgidum","1","Streptophyta","4567","No TORC2"
"GCA_040256815.2","959","0.0","0","hypothetical protein VPH35_026937 [Triticu","486","6","XBI89060.1","98.8","486","XBI98970.1","1","true","486","XBI89060.1","Triticum aestivum","1","Streptophyta","4565","No TORC2"
"GCA_002220415.3","959","0.0","0","hypothetical protein CFC21_021727 [Triti","486","6","KAF7006718.1","98.8","486","XBI98970.1","1","true","486","KAF7006718.1","Triticum aestivum","1","Streptophyta","4565","No TORC2"
"GCA_040256815.2","967","0.0","0","hypothetical protein VPH35_034949 [Triticu","486","2","XBI52598.1","99.6","486","XBI98970.1","1","true","486","XBI52598.1","Triticum aestivum","1","Streptophyta","4565","No TORC2"
"GCA_002220415.3","967","0.0","0","hypothetical protein CFC21_028062 [Triti","486","2","KAF7014032.1","99.6","486","XBI98970.1","1","true","486","KAF7014032.1","Triticum aestivum","1","Streptophyta","4565","No TORC2"
"GCA_040256815.2","969","0.0","0","hypothetical protein VPH35_019139 [Triticu","486","0","XBI98970.1","100.0","486","XBI98970.1","1","true","486","XBI98970.1","Triticum aestivum","1","Streptophyta","4565","No TORC2"
"GCA_040256815.2","969","0.0","0","hypothetical protein VPH35_019139 [Triticu","486","0","XBI98969.1","100.0","486","XBI98970.1","1","true","486","XBI98969.1","Triticum aestivum","1","Streptophyta","4565","No TORC2"
"GCA_900231445.1","969","0.0","0","unnamed protein product [Triticum turgidum","486","0","VAH26401.1","100.0","486","XBI98970.1","1","true","486","VAH26401.1","Triticum turgidum","1","Streptophyta","4567","No TORC2"
"GCA_002220415.3","969","0.0","0","hypothetical protein CFC21_015392 [Triti","486","0","KAF6999349.1","100.0","486","XBI98970.1","1","true","486","KAF6999349.1","Triticum aestivum","1","Streptophyta","4565","No TORC2"
"GCA_024137805.1","944","0.0","0","hypothetical protein ZWY2020_010029 [Hor","486","12","KAI5008981.1","97.5","486","XBI98970.1","1","true","486","KAI5008981.1","Hordeum vulgare","1","Streptophyta","4513","No TORC2"
"GCA_004114815.1","945","0.0","0","serine/threonine-protein kinase AtPK2/At","486","11","KAE8789200.1","97.7","486","XBI98970.1","1","true","486","KAE8789200.1","Hordeum vulgare","1","Streptophyta","4513","No TORC2"
"GCA_030979885.1","878","0.0","0","hypothetical protein QYE76_038716 [Loliu","484","43","KAK1677868.1","91.1","484","XBI98970.1","1","true","484","KAK1677868.1","Lolium multiflorum","1","Streptophyta","4521","No TORC2"
"GCA_964340505.1","870","0.0","0","unnamed protein product [Alopecurus aequ","485","48","CAM0907627.1","90.1","485","XBI98970.1","1","true","485","CAM0907627.1","Alopecurus aequalis","1","Streptophyta","114194","No TORC2"
"GCA_900231445.1","952","0.0","1","unnamed protein product [Triticum turgidum","487","0","VAH90675.1","98.8","481","XBI71411.1","1","true","487","VAH90675.1","Triticum turgidum","1","Streptophyta","4567","No TORC2"
"GCA_002220415.3","952","0.0","1","hypothetical protein CFC21_052139 [Triti","487","0","KAF7042574.1","98.8","481","XBI71411.1","1","true","487","KAF7042574.1","Triticum aestivum","1","Streptophyta","4565","No TORC2"
